x,y,polarity,timestamp
189,299,1,2566
230,254,0,2566
279,255,1,2567
168,301,0,2567
238,334,1,2567
235,326,1,2567
160,317,0,2569
317,283,1,2569
210,294,1,2570
163,324,0,2570
201,263,0,2570
180,292,0,2571
180,278,1,2571
175,311,0,2572
337,295,0,2572
173,296,0,2572
168,300,0,2573
216,311,0,2575
298,300,0,2575
185,268,1,2575
162,306,0,2576
278,257,1,2576
196,263,0,2576
178,277,1,2577
311,302,0,2578
209,319,0,2578
180,293,0,2578
308,279,1,2578
183,331,0,2579
230,251,0,2580
346,274,1,2582
197,309,1,2582
315,301,0,2582
255,335,1,2583
171,335,0,2583
256,289,1,2583
219,335,1,2583
193,345,0,2583
174,297,0,2584
544,35,1,2584
338,274,1,2585
168,299,0,2585
317,254,1,2585
236,325,1,2586
234,343,1,2586
300,271,0,2586
207,256,0,2587
312,253,1,2587
306,265,0,2587
307,265,0,2587
173,336,0,2587
212,306,1,2587
168,262,1,2588
317,302,0,2588
220,301,1,2589
197,308,1,2589
297,264,1,2589
231,315,0,2590
218,326,1,2591
163,304,0,2591
246,334,1,2591
263,339,1,2591
237,341,1,2591
168,257,1,2592
312,282,0,2592
213,247,1,2592
318,292,1,2593
193,270,1,2593
258,323,1,2593
179,248,1,2593
193,321,0,2593
181,267,1,2594
197,294,1,2594
275,312,1,2594
206,292,1,2594
301,266,1,2595
171,324,1,2595
221,316,0,2595
175,266,1,2595
216,327,1,2596
189,312,1,2596
186,267,1,2597
175,339,0,2597
215,253,0,2597
179,277,1,2598
236,307,0,2598
176,259,0,2598
342,290,0,2599
186,308,0,2599
271,317,1,2600
160,310,0,2600
258,325,1,2600
255,329,1,2601
292,251,1,2601
225,332,1,2601
261,329,1,2603
267,322,1,2604
192,311,1,2605
328,300,0,2605
189,305,0,2605
245,346,1,2605
296,302,0,2606
190,314,1,2607
227,315,0,2607
199,296,1,2607
322,288,0,2608
210,253,1,2608
248,334,1,2609
237,323,1,2610
325,258,1,2610
270,331,1,2611
323,301,0,2611
260,336,1,2611
173,315,1,2612
229,248,0,2612
200,256,0,2615
249,334,1,2615
297,254,1,2616
279,256,1,2616
214,301,0,2616
323,300,0,2616
203,252,0,2616
183,268,1,2616
174,296,0,2617
315,253,1,2617
185,290,0,2617
192,312,1,2617
247,340,1,2617
204,256,0,2618
229,347,1,2618
316,299,0,2619
332,279,0,2619
325,290,1,2619
307,259,0,2620
221,294,0,2620
184,279,1,2621
328,299,0,2621
239,296,0,2621
180,265,1,2622
331,298,0,2622
273,314,1,2622
205,291,1,2623
176,278,1,2623
174,314,1,2623
263,335,1,2623
320,257,1,2623
190,267,1,2623
185,329,0,2624
205,292,1,2625
213,303,1,2626
248,288,0,2626
227,331,1,2626
270,323,1,2626
326,259,1,2627
226,305,0,2627
302,276,1,2627
305,301,0,2627
170,272,1,2628
323,292,1,2628
177,293,0,2629
259,314,1,2629
229,330,1,2629
352,294,0,2630
176,275,1,2631
330,303,0,2631
299,303,0,2631
179,293,0,2631
312,252,1,2632
231,333,0,2632
179,300,0,2633
306,253,1,2633
188,262,1,2634
210,247,0,2634
213,249,0,2636
176,297,0,2637
176,311,0,2637
192,261,0,2637
200,319,0,2638
304,274,1,2638
166,262,1,2638
172,322,1,2639
184,267,1,2639
276,314,1,2639
174,308,0,2640
176,313,0,2640
265,322,1,2640
207,254,0,2640
280,254,1,2640
180,279,1,2641
211,253,1,2641
287,272,0,2641
235,325,1,2642
277,309,1,2643
206,250,0,2643
204,258,1,2643
327,301,0,2643
291,300,0,2644
168,266,1,2645
258,328,1,2645
299,253,1,2646
184,317,0,2646
282,256,1,2646
252,336,1,2648
267,325,1,2648
238,322,1,2649
172,297,0,2649
257,289,1,2649
296,254,1,2649
167,258,1,2650
263,331,1,2651
181,326,0,2651
161,313,0,2651
237,296,0,2651
196,314,0,2651
177,314,0,2652
173,276,1,2652
220,304,1,2652
218,243,0,2652
229,247,0,2652
355,290,0,2653
179,318,1,2653
308,294,0,2656
315,277,1,2656
308,286,0,2656
168,270,1,2657
261,288,0,2657
306,261,1,2658
171,256,1,2658
180,281,1,2658
186,260,1,2659
336,272,1,2660
248,338,1,2660
192,273,0,2661
168,271,1,2661
181,266,1,2661
166,260,1,2662
173,274,1,2662
338,300,0,2662
161,320,0,2663
339,295,0,2663
265,301,0,2664
250,338,1,2665
164,305,0,2666
298,253,1,2666
165,307,0,2666
222,245,0,2666
231,250,0,2666
179,269,0,2668
193,296,1,2669
164,306,0,2669
318,280,0,2670
264,285,0,2670
187,289,0,2671
187,340,0,2671
315,290,0,2671
173,264,1,2671
169,258,1,2672
173,309,0,2672
202,249,0,2672
192,259,1,2673
215,306,1,2673
162,308,0,2673
310,263,1,2674
294,253,1,2674
324,291,1,2675
179,270,0,2675
300,253,1,2676
175,304,0,2677
344,296,0,2677
282,253,1,2677
307,286,0,2677
261,339,1,2678
314,292,0,2679
173,335,0,2679
200,259,1,2680
239,347,1,2680
237,324,1,2680
178,257,1,2680
230,346,1,2681
168,265,1,2681
230,329,1,2681
232,257,0,2682
190,313,1,2682
250,344,1,2682
263,334,1,2683
231,248,0,2683
170,274,1,2684
210,303,1,2684
337,299,0,2684
230,315,0,2684
194,262,0,2685
166,301,0,2686
196,264,0,2687
222,306,0,2687
284,254,1,2688
175,316,1,2688
228,343,1,2689
305,299,0,2689
207,301,1,2690
167,266,1,2690
316,302,0,2690
181,285,1,2691
195,281,1,2691
232,328,1,2691
234,344,1,2691
300,282,1,2692
226,347,1,2693
179,332,0,2693
182,267,1,2694
178,296,0,2694
194,314,0,2695
173,250,1,2695
178,293,0,2695
293,298,0,2696
200,247,0,2697
228,340,1,2697
260,322,1,2697
164,303,0,2698
280,301,0,2699
187,319,0,2699
225,302,0,2700
301,251,1,2700
166,265,1,2700
199,308,1,2701
273,262,1,2701
181,257,1,2703
164,304,0,2703
224,300,0,2704
198,322,0,2704
168,264,1,2704
200,321,0,2704
187,336,0,2705
204,299,1,2705
261,287,0,2706
191,314,1,2707
294,272,0,2708
260,260,1,2708
303,266,1,2709
269,317,1,2709
183,291,0,2709
318,300,0,2709
161,312,0,2710
299,252,1,2710
337,300,0,2710
208,259,1,2710
161,316,0,2711
235,252,0,2711
273,266,0,2711
306,299,0,2711
352,296,0,2712
345,296,0,2712
335,296,0,2713
227,343,1,2714
325,286,0,2714
218,245,0,2714
177,262,0,2715
611,431,0,2715
179,279,1,2716
272,259,1,2716
329,284,0,2716
212,346,1,2716
181,298,0,2717
221,334,1,2718
233,327,1,2720
310,254,1,2720
166,304,0,2720
554,466,0,2721
210,260,1,2721
253,341,1,2721
222,334,1,2722
171,275,1,2722
168,255,1,2722
302,302,0,2723
298,303,0,2723
335,297,0,2724
285,255,1,2725
304,256,0,2725
167,331,0,2726
304,258,0,2726
178,262,0,2726
171,274,1,2727
322,281,0,2727
168,256,1,2727
227,344,1,2728
45,125,0,2728
213,300,0,2728
179,338,0,2728
207,255,0,2729
349,292,0,2729
197,315,0,2730
262,321,1,2731
180,266,1,2731
324,286,0,2731
190,312,1,2732
186,318,0,2732
178,314,0,2732
185,267,1,2732
167,269,1,2732
218,247,1,2732
215,346,1,2732
189,290,0,2733
279,258,1,2734
227,313,0,2734
332,297,0,2734
169,255,1,2735
507,17,1,2735
224,324,0,2735
292,302,0,2736
179,324,0,2736
176,316,1,2736
308,303,0,2737
218,248,1,2737
263,326,1,2737
314,302,0,2738
175,267,0,2738
329,282,0,2738
159,313,0,2738
207,304,1,2739
209,252,1,2740
182,310,1,2740
207,247,0,2740
268,258,1,2741
167,261,1,2741
267,257,1,2741
185,283,1,2742
203,308,1,2742
317,277,1,2742
173,322,1,2742
251,337,1,2742
221,347,1,2743
228,351,1,2743
242,338,1,2744
619,398,0,2744
210,241,0,2744
260,323,1,2744
178,338,0,2745
179,325,0,2745
251,338,1,2746
319,276,1,2746
218,325,1,2747
334,301,0,2747
243,340,1,2748
197,264,0,2748
231,332,0,2748
269,261,1,2748
225,301,0,2749
287,254,1,2749
190,269,1,2749
184,293,0,2750
168,269,1,2750
341,271,1,2750
178,313,0,2751
212,300,0,2751
203,291,1,2752
312,264,1,2753
314,303,0,2753
330,298,0,2753
176,295,0,2753
191,311,1,2754
179,326,0,2754
200,311,0,2754
216,253,0,2755
172,314,1,2755
293,253,1,2757
196,243,0,2757
174,303,0,2757
286,283,1,2758
169,334,0,2758
165,268,1,2759
168,263,1,2759
301,253,1,2760
167,260,1,2760
175,328,0,2760
298,304,0,2762
214,304,1,2762
311,262,1,2763
275,259,1,2763
214,300,0,2764
196,262,0,2764
182,266,1,2764
159,314,0,2764
202,327,0,2765
176,277,1,2765
326,303,0,2765
255,337,1,2765
183,282,1,2766
167,304,0,2766
209,241,0,2766
270,325,1,2767
331,282,0,2767
180,320,0,2767
198,263,0,2768
185,339,0,2768
316,256,1,2769
205,253,0,2769
163,308,0,2770
160,319,0,2771
168,259,1,2771
266,310,1,2772
261,321,1,2772
229,348,1,2773
174,265,1,2773
215,246,1,2773
258,335,1,2773
296,253,1,2774
248,342,1,2774
231,328,1,2774
284,303,0,2774
164,329,0,2774
269,294,0,2775
173,251,1,2775
188,324,0,2775
188,268,1,2776
322,302,0,2776
196,320,0,2776
211,248,0,2776
300,252,1,2776
233,251,0,2777
230,248,0,2777
266,319,1,2777
323,288,0,2778
542,42,0,2778
288,274,0,2778
181,277,1,2778
171,261,1,2779
163,306,0,2779
177,250,1,2780
622,477,0,2780
308,275,1,2780
207,309,0,2780
169,298,0,2780
210,311,0,2781
173,252,1,2782
163,307,0,2782
284,255,1,2782
221,293,0,2782
295,272,0,2783
281,257,1,2784
161,310,0,2784
170,307,1,2785
292,273,0,2785
228,314,0,2785
180,274,1,2786
304,301,0,2786
338,295,0,2786
172,255,1,2787
161,322,0,2787
229,293,0,2788
319,290,0,2788
223,333,1,2788
313,254,1,2789
169,256,1,2790
167,301,0,2791
162,325,0,2791
160,314,0,2792
215,242,0,2792
268,325,1,2792
191,305,0,2792
222,297,0,2793
241,339,1,2793
351,291,0,2794
168,267,1,2795
191,289,0,2795
191,265,0,2796
256,288,1,2796
180,267,1,2797
173,275,1,2797
177,278,1,2797
201,294,1,2798
169,254,1,2798
224,304,0,2798
206,254,0,2799
178,299,0,2799
293,302,0,2799
303,253,1,2799
207,253,0,2799
291,302,0,2799
182,284,1,2801
231,329,1,2802
290,283,1,2802
176,317,1,2803
265,259,1,2803
225,347,1,2803
306,252,1,2803
188,308,0,2804
169,272,1,2804
261,327,1,2804
316,254,1,2805
196,326,0,2805
182,291,0,2805
191,312,1,2806
173,325,1,2807
260,327,1,2808
234,250,0,2808
297,302,0,2809
220,243,0,2809
274,314,1,2810
223,343,1,2811
213,347,1,2811
305,281,1,2811
208,241,0,2812
266,260,1,2812
348,284,0,2812
281,300,0,2813
288,273,0,2814
192,327,0,2815
184,323,0,2815
161,324,0,2815
189,313,1,2816
230,300,0,2816
326,285,0,2817
239,294,0,2817
162,310,0,2817
322,301,0,2818
194,313,0,2818
181,270,0,2818
317,303,0,2819
258,334,1,2820
232,250,0,2820
308,268,1,2821
260,328,1,2821
288,267,1,2821
165,330,0,2821
254,334,1,2822
180,270,0,2823
325,296,0,2824
280,292,1,2824
232,249,0,2824
263,328,1,2824
166,266,1,2824
310,257,0,2825
336,299,0,2825
289,277,1,2825
199,259,1,2826
314,283,1,2826
273,312,1,2826
265,310,1,2827
242,345,1,2828
205,258,1,2828
197,312,0,2829
234,326,1,2830
176,264,1,2830
177,272,0,2830
190,311,1,2830
323,266,1,2831
170,254,1,2831
214,246,1,2831
256,328,1,2832
161,309,0,2833
264,323,1,2833
193,311,1,2834
231,249,0,2834
217,293,0,2835
221,308,0,2835
227,244,0,2835
161,307,0,2835
169,265,1,2837
298,254,1,2837
160,313,0,2837
171,297,0,2838
306,304,0,2838
202,252,0,2839
173,323,1,2839
193,269,1,2839
161,311,0,2840
186,284,1,2840
231,253,0,2841
322,300,0,2841
245,338,1,2842
308,262,1,2842
269,260,1,2842
161,318,0,2842
203,312,0,2843
347,273,1,2843
243,306,1,2843
228,344,1,2844
170,298,0,2844
329,259,1,2844
319,271,1,2844
172,276,1,2845
315,252,1,2846
288,254,1,2846
329,302,0,2846
342,300,0,2847
239,338,1,2847
237,348,1,2847
203,292,1,2847
243,341,1,2848
295,252,1,2848
238,295,0,2848
234,254,0,2848
204,259,1,2848
181,279,1,2849
230,348,1,2849
303,262,1,2849
255,341,1,2850
260,331,1,2850
170,258,1,2851
243,338,1,2851
274,279,1,2851
302,277,1,2851
308,252,1,2852
175,296,0,2852
316,269,1,2852
316,293,1,2852
169,263,1,2853
187,310,0,2853
265,260,1,2854
166,263,1,2854
256,333,1,2854
161,314,0,2854
169,299,0,2855
177,277,1,2856
198,309,1,2857
357,294,0,2857
195,313,0,2857
239,340,1,2858
241,326,0,2858
162,317,0,2858
278,255,1,2858
219,300,1,2859
232,333,0,2860
172,323,1,2860
297,304,0,2860
201,253,0,2861
313,281,0,2861
192,243,0,2861
167,303,0,2862
167,264,1,2862
212,251,0,2863
312,256,1,2863
184,291,0,2864
275,257,1,2864
167,302,0,2864
187,258,1,2866
173,308,0,2866
170,308,1,2866
281,284,1,2866
184,268,1,2867
274,257,1,2867
201,314,0,2868
203,293,1,2868
261,331,1,2868
187,307,0,2868
227,305,0,2869
223,244,0,2870
184,339,0,2871
229,333,0,2872
171,273,1,2872
180,269,0,2873
257,335,1,2873
179,314,0,2873
262,324,1,2874
235,316,1,2874
167,267,1,2874
193,309,1,2875
230,249,0,2875
265,318,1,2875
309,300,0,2876
307,275,1,2877
239,321,1,2877
168,318,0,2877
264,331,1,2878
168,332,0,2878
220,345,1,2878
189,312,1,2879
226,245,0,2880
290,255,1,2881
338,296,0,2881
588,465,1,2882
231,321,1,2882
320,255,1,2883
174,274,1,2884
310,299,0,2884
352,285,0,2884
599,431,0,2884
300,300,0,2885
181,278,1,2885
301,268,0,2885
261,289,0,2886
159,319,0,2886
194,309,1,2887
160,315,0,2887
229,252,0,2888
206,242,0,2888
165,303,0,2888
171,299,0,2889
307,304,0,2890
271,259,1,2891
189,304,0,2891
240,339,1,2891
208,247,0,2892
220,347,1,2892
221,307,0,2893
244,343,1,2893
163,310,0,2894
253,340,1,2894
233,340,1,2895
209,301,1,2896
170,297,0,2896
313,282,0,2896
171,310,1,2897
300,272,0,2898
217,324,1,2898
351,284,0,2898
301,288,0,2899
259,260,1,2900
172,274,1,2901
288,281,0,2901
208,301,1,2901
238,300,0,2902
203,247,0,2903
353,291,0,2903
207,311,0,2903
206,320,0,2903
336,302,0,2905
159,320,0,2906
238,323,1,2907
223,298,0,2907
337,289,0,2907
222,244,0,2908
169,259,1,2909
183,270,0,2909
257,316,1,2909
179,315,0,2909
332,268,0,2910
192,341,0,2910
179,299,0,2911
193,310,1,2911
167,268,1,2911
300,304,0,2911
215,347,1,2912
267,326,1,2913
307,254,1,2913
196,319,0,2913
191,310,1,2914
538,39,1,2914
241,319,1,2915
172,313,1,2915
171,323,1,2916
281,301,0,2916
232,343,1,2917
212,303,1,2917
209,295,1,2917
234,252,0,2918
282,254,1,2918
317,273,1,2918
260,326,1,2918
217,242,0,2919
166,303,0,2919
177,341,0,2920
166,306,0,2920
195,308,1,2920
222,345,1,2921
269,327,1,2921
315,256,1,2923
281,294,0,2924
167,273,1,2924
201,308,1,2925
193,263,0,2925
190,268,1,2926
310,304,0,2926
324,300,0,2926
170,322,1,2926
212,246,1,2927
320,269,1,2929
286,253,1,2929
162,305,0,2929
320,291,1,2929
339,300,0,2930
223,304,0,2931
238,328,0,2932
260,286,0,2932
199,320,0,2933
322,303,0,2933
197,314,0,2934
171,320,0,2934
205,326,0,2934
273,315,1,2934
195,263,0,2935
220,292,0,2935
238,327,0,2935
172,329,0,2935
177,268,0,2937
256,317,1,2937
231,344,1,2938
260,333,1,2938
188,299,1,2938
182,280,1,2938
217,346,1,2939
205,252,0,2939
317,275,1,2939
322,272,1,2940
285,270,1,2940
191,288,0,2941
199,263,0,2941
326,258,1,2941
185,326,0,2941
210,251,1,2941
324,256,1,2942
267,259,1,2942
235,254,0,2942
329,300,0,2942
228,345,1,2943
171,300,0,2943
265,323,1,2944
246,341,1,2944
215,309,1,2944
278,256,1,2945
169,322,1,2945
170,309,1,2945
290,275,1,2947
223,245,0,2947
293,276,1,2948
177,294,0,2948
179,298,0,2950
347,296,0,2950
160,309,0,2950
220,299,1,2952
171,312,1,2952
264,335,1,2952
162,306,0,2953
173,301,1,2953
324,298,0,2954
273,294,0,2954
223,306,0,2955
178,337,0,2956
167,265,1,2956
190,273,0,2956
322,289,0,2956
303,272,0,2956
231,320,1,2957
206,241,0,2957
199,307,1,2958
214,317,0,2958
325,287,0,2958
167,300,0,2958
180,280,1,2959
296,275,1,2960
188,271,0,2960
169,270,1,2961
296,272,0,2961
291,278,1,2962
236,315,1,2962
298,265,1,2963
235,342,1,2963
259,337,1,2963
221,245,0,2964
324,281,0,2964
179,272,0,2965
211,305,1,2965
160,312,0,2965
184,343,0,2965
162,321,0,2966
199,326,0,2966
199,283,0,2967
287,253,1,2967
182,342,0,2968
245,339,1,2969
302,252,1,2969
162,309,0,2969
220,344,1,2969
255,336,1,2970
170,257,1,2970
188,306,0,2970
312,303,0,2970
198,284,0,2971
313,302,0,2972
305,305,0,2972
326,286,0,2973
171,254,1,2973
174,302,0,2973
320,302,0,2973
287,252,1,2974
200,312,0,2974
175,278,1,2974
262,315,1,2974
170,255,1,2975
188,267,1,2975
233,254,0,2975
187,316,0,2975
160,322,0,2976
212,302,1,2976
354,290,0,2976
167,259,1,2977
271,264,1,2977
215,318,0,2978
224,301,0,2978
173,298,0,2979
196,309,1,2979
306,275,1,2979
168,334,0,2979
299,301,0,2979
320,289,0,2980
264,321,1,2980
191,313,1,2980
215,252,0,2981
296,265,1,2981
180,258,1,2981
168,261,1,2981
201,250,0,2982
168,333,0,2982
196,308,1,2982
206,301,1,2983
201,262,0,2983
214,247,1,2983
188,327,0,2984
316,253,1,2984
173,324,1,2984
166,302,0,2984
343,293,0,2984
174,276,1,2985
320,279,0,2986
167,328,0,2987
180,260,1,2988
350,289,0,2988
175,295,0,2988
281,266,0,2988
165,302,0,2990
179,257,1,2990
189,311,1,2990
188,255,0,2990
297,252,1,2990
226,315,0,2990
178,265,1,2991
324,257,1,2991
281,256,1,2991
233,253,0,2991
287,283,1,2991
297,270,0,2992
329,261,1,2993
318,268,1,2994
191,319,0,2994
232,253,0,2995
206,326,0,2995
170,306,1,2995
297,253,1,2995
191,287,0,2995
169,257,1,2995
347,276,1,2996
208,303,1,2996
165,311,0,2996
294,254,1,2996
179,251,1,2997
301,284,1,2998
229,330,1,2998
160,311,0,2998
206,258,1,2999
223,346,1,2999
292,253,1,2999
213,291,1,2999
296,276,1,2999
326,294,0,2999
176,305,0,3000
192,310,1,3000
202,294,1,3000
230,329,1,3001
171,304,1,3001
169,302,0,3001
289,267,1,3002
235,325,1,3002
289,273,0,3002
226,331,1,3002
265,337,1,3003
194,281,1,3003
218,250,1,3003
163,305,0,3003
184,259,1,3004
167,262,1,3004
274,328,1,3004
160,316,0,3004
241,303,0,3004
208,251,1,3004
225,332,1,3004
177,280,1,3005
195,310,1,3005
323,302,0,3006
304,252,1,3007
287,255,1,3007
186,290,0,3008
172,251,1,3008
205,243,0,3009
250,335,1,3009
316,281,0,3009
188,258,1,3009
170,256,1,3009
270,281,1,3010
171,311,1,3011
324,301,0,3011
184,329,0,3011
195,309,1,3011
196,297,1,3011
210,291,1,3011
174,296,0,3012
327,284,0,3012
315,270,1,3013
293,271,0,3013
290,272,0,3013
341,274,1,3014
208,294,1,3015
179,278,1,3016
225,345,1,3016
166,264,1,3017
187,268,1,3017
328,260,1,3018
217,248,1,3019
216,321,0,3019
233,250,0,3020
181,292,0,3020
179,254,1,3020
249,339,1,3021
345,284,0,3021
168,260,1,3021
173,303,0,3022
328,277,0,3023
187,325,0,3024
168,300,0,3024
204,324,0,3024
329,298,0,3025
289,254,1,3025
237,323,1,3025
220,294,0,3025
314,282,0,3026
229,247,0,3026
199,327,0,3026
198,307,1,3027
169,303,0,3027
189,314,1,3027
165,326,0,3027
267,330,1,3027
176,296,0,3028
306,303,0,3028
179,317,1,3030
162,324,0,3030
225,317,0,3030
229,251,0,3031
162,327,0,3032
191,311,1,3032
342,272,1,3032
240,345,1,3032
189,268,1,3032
277,308,1,3033
246,343,1,3033
176,268,0,3033
207,243,0,3033
216,246,1,3034
243,318,1,3034
307,288,0,3034
183,345,0,3035
211,295,1,3036
356,294,0,3036
214,309,1,3038
304,259,0,3038
206,318,0,3038
221,296,0,3040
347,274,1,3041
311,254,1,3041
268,319,1,3042
286,292,1,3042
249,336,1,3043
289,253,1,3043
311,304,0,3044
161,325,0,3044
190,312,1,3045
171,272,1,3045
264,310,1,3046
284,282,1,3046
187,267,1,3046
181,299,0,3047
198,311,0,3047
297,303,0,3047
237,327,0,3048
307,267,1,3048
260,329,1,3048
187,290,0,3049
285,283,1,3049
220,295,0,3050
214,245,1,3051
310,259,0,3051
187,271,0,3051
284,285,1,3051
177,299,0,3051
227,331,1,3052
311,253,1,3052
161,321,0,3053
344,295,0,3053
172,298,0,3053
188,260,1,3053
232,248,0,3053
188,291,0,3054
169,311,0,3054
311,305,0,3055
272,266,0,3057
281,282,1,3057
263,318,1,3057
159,312,0,3058
307,258,0,3058
181,256,1,3058
212,297,1,3059
195,320,0,3060
286,254,1,3060
192,262,0,3060
218,295,0,3060
289,287,0,3060
169,266,1,3061
171,270,1,3061
213,306,1,3061
301,302,0,3061
237,328,0,3062
235,329,0,3063
311,283,0,3063
168,299,0,3063
160,321,0,3064
228,247,0,3064
253,339,1,3064
180,295,0,3064
290,276,1,3064
198,262,0,3065
302,281,1,3066
197,308,1,3066
224,332,1,3066
242,341,1,3066
174,275,1,3067
240,319,1,3067
177,270,0,3067
198,253,0,3067
239,313,1,3068
315,281,0,3068
163,329,0,3068
191,297,1,3068
161,326,0,3068
189,272,0,3068
168,257,1,3069
228,246,0,3069
169,268,1,3070
169,300,0,3070
229,301,0,3070
198,300,0,3070
307,303,0,3071
212,242,0,3072
181,268,1,3072
265,284,0,3072
264,330,1,3073
254,332,1,3073
239,322,1,3073
234,251,0,3073
271,257,1,3074
173,297,0,3074
174,295,0,3074
226,332,1,3075
233,252,0,3075
297,301,0,3076
238,341,1,3076
218,293,0,3076
163,328,0,3077
241,293,0,3077
224,344,1,3077
184,280,1,3078
173,296,0,3078
317,291,0,3078
165,305,0,3079
224,296,0,3079
183,266,1,3079
161,308,0,3080
261,338,1,3081
300,270,0,3081
160,318,0,3081
266,321,1,3082
287,262,0,3082
167,263,1,3082
254,290,1,3082
311,303,0,3082
211,252,1,3083
285,284,1,3083
183,267,1,3083
268,260,1,3084
164,316,0,3084
181,306,1,3084
334,299,0,3084
633,470,0,3085
198,308,1,3085
328,285,0,3085
224,303,0,3085
274,302,0,3086
218,347,1,3086
160,310,0,3087
170,323,1,3087
280,282,1,3088
168,270,1,3088
283,254,1,3089
252,337,1,3089
179,271,0,3089
175,303,0,3089
279,254,1,3089
171,336,0,3089
230,345,1,3090
193,327,0,3090
179,294,0,3090
228,331,1,3091
295,251,1,3091
229,346,1,3091
200,307,1,3092
208,255,0,3092
214,250,0,3093
250,293,1,3093
255,333,1,3093
282,284,1,3093
314,304,0,3094
177,338,0,3094
162,307,0,3094
210,248,0,3095
172,324,1,3095
171,277,1,3096
171,271,1,3096
253,276,0,3096
174,316,1,3097
321,256,1,3098
177,302,0,3099
235,315,1,3099
287,268,1,3099
182,279,1,3100
229,245,0,3100
189,288,0,3100
219,294,0,3100
192,304,0,3100
194,310,1,3101
295,253,1,3101
162,312,0,3101
303,276,1,3101
264,318,1,3101
177,317,1,3101
270,313,1,3102
193,320,0,3102
307,253,1,3102
324,302,0,3103
178,294,0,3103
169,269,1,3104
260,287,0,3105
170,334,0,3105
171,332,0,3105
354,295,0,3106
278,315,1,3108
278,270,0,3108
288,276,1,3108
288,251,1,3108
189,289,0,3109
163,327,0,3109
205,254,0,3109
176,276,1,3110
223,333,1,3110
192,311,1,3110
169,260,1,3110
184,336,0,3111
245,337,1,3111
236,324,1,3111
316,300,0,3112
223,296,0,3113
169,261,1,3114
325,300,0,3115
300,280,1,3116
176,294,0,3116
282,290,1,3117
169,273,1,3117
169,271,1,3117
228,349,1,3118
189,313,1,3119
325,257,1,3120
293,277,1,3120
268,313,1,3121
275,325,1,3121
160,317,0,3121
218,249,1,3122
355,292,0,3122
271,255,1,3123
174,315,1,3123
166,259,1,3123
276,257,1,3123
196,246,0,3125
175,276,1,3125
181,266,1,3125
277,267,1,3125
291,276,1,3126
216,347,1,3127
170,273,1,3127
179,267,1,3128
324,287,0,3128
175,277,1,3129
200,258,1,3130
219,348,1,3130
225,245,0,3130
303,252,1,3130
174,306,0,3131
311,265,1,3131
201,312,0,3131
266,281,1,3131
176,265,1,3132
180,263,0,3132
176,323,0,3132
181,259,1,3133
203,262,0,3133
330,272,0,3133
185,296,0,3133
261,335,1,3133
320,288,0,3133
339,292,0,3134
237,297,0,3134
323,303,0,3134
265,317,1,3135
162,326,0,3135
238,342,1,3136
345,290,0,3136
298,252,1,3137
176,266,1,3137
314,265,1,3137
216,247,1,3137
224,299,0,3137
281,303,0,3138
167,271,1,3138
234,346,1,3138
319,301,0,3140
211,348,1,3140
260,315,1,3140
259,328,1,3141
304,266,1,3141
180,318,1,3141
220,251,1,3142
169,267,1,3143
232,318,1,3143
172,301,1,3143
272,261,1,3143
228,330,1,3143
172,296,0,3144
178,266,1,3144
314,256,1,3144
203,300,1,3145
167,318,0,3145
282,255,1,3146
214,331,1,3147
176,260,0,3147
230,330,1,3147
307,252,1,3147
171,253,1,3148
200,248,0,3148
260,325,1,3148
279,282,1,3149
249,294,1,3150
238,322,1,3151
256,340,1,3151
340,274,1,3151
283,255,1,3152
159,321,0,3152
287,273,0,3153
204,294,1,3153
298,253,1,3153
208,296,1,3153
167,332,0,3154
179,263,0,3154
205,307,1,3155
277,256,1,3156
267,312,1,3156
232,327,1,3156
175,248,1,3157
293,273,0,3158
197,248,0,3158
190,327,0,3158
209,300,1,3158
216,322,0,3159
168,265,1,3160
213,245,1,3160
271,258,1,3160
184,342,0,3161
261,312,1,3162
164,303,0,3163
229,329,1,3163
186,268,1,3164
256,327,1,3165
216,315,0,3166
187,333,0,3166
297,277,1,3166
174,311,0,3167
176,250,1,3167
169,323,1,3168
287,274,0,3169
187,294,0,3170
173,334,0,3171
288,300,0,3171
178,269,0,3171
200,308,1,3172
163,304,0,3172
333,301,0,3172
217,247,1,3173
350,292,0,3173
178,279,1,3174
264,287,0,3175
166,267,1,3175
290,253,1,3175
306,254,1,3176
196,294,1,3176
258,319,1,3177
288,255,1,3177
248,333,1,3177
314,272,1,3177
231,328,1,3179
291,252,1,3179
212,296,1,3179
192,299,1,3180
176,328,0,3180
255,288,1,3181
242,337,1,3181
224,333,1,3181
170,259,1,3181
273,290,1,3182
168,268,1,3184
166,300,0,3184
270,258,1,3185
332,303,0,3185
219,320,0,3186
317,293,1,3186
264,319,1,3186
254,337,1,3186
170,260,1,3187
173,313,1,3187
240,340,1,3188
201,313,0,3188
349,295,0,3188
315,254,1,3189
168,266,1,3190
181,280,1,3190
285,254,1,3191
189,312,1,3192
273,331,1,3192
279,300,0,3192
225,294,0,3193
210,347,1,3193
315,269,1,3194
321,302,0,3195
232,328,1,3196
237,344,1,3196
237,316,1,3197
166,301,0,3197
170,310,1,3197
166,330,0,3197
302,253,1,3198
208,300,1,3199
175,294,0,3199
164,304,0,3200
294,302,0,3200
184,282,1,3201
316,304,0,3201
159,316,0,3201
191,269,1,3202
219,243,0,3203
190,311,1,3203
190,310,1,3203
